Title	Venue	Year	Authors
Montage: providing teleproximity for distributed groups.	CHI	1994	["John C. Tang", "Monica Rua"]
Courtyard: integrating shared overview on a large screen and per-user detail on individual screens.	CHI	1994	["Masayuki Tani", "Masato Horita", "Kimiya Yamaashi", "Koichiro Tanikoshi", "Masayasu Futakawa"]
Distributed collaborative writing: a comparison of spoken and written modalities for reviewing and revising documents.	CHI	1994	["Christine Neuwirth", "Ravinder Chandhok", "Davida Charney", "Patricia G. Wojahn", "Loel Kim"]
Marquee: a tool for real-time video logging.	CHI	1994	["Karon Weber", "Alex Poon"]
A comparison of the use of text and multimedia interfaces to provide information to the elderly.	CHI	1994	["Virginia Z. Ogozalek"]
Computers are social actors.	CHI	1994	["Clifford Nass", "Jonathan Steuer", "Ellen R. Tauber"]
Form-giving: expressing the nonobvious.	CHI	1994	["Gerda Smets", "Kees Overbeeke", "William W. Gaver"]
Using a human face in an interface.	CHI	1994	["Janet H. Walker", "Lee Sproull", "R. Subramani"]
Designing presentation in multimedia interfaces.	CHI	1994	["Alistair G. Sutcliffe", "Peter Faraday"]
The "Starfire" video prototype project: a case history.	CHI	1994	["Bruce \"Tog\" Tognazzini"]
Creating charts by demonstration.	CHI	1994	["Brad A. Myers", "Jade Goldstein", "Matthew A. Goldberg"]
Interactive graphic design using automatic presentation knowledge.	CHI	1994	["Steven F. Roth", "John Kolojejchick", "Joe Mattis", "Jade Goldstein"]
Repeat and predict - two keys to efficient text editing.	CHI	1994	["Toshiyuki Masui", "Ken Nakayama"]
Communicating About Communicating: Cross-Disciplinary Design of a Media Space Interface.	CHI	1994	["Beverly Harrison", "Marilyn M. Mantei", "Garry Beirne", "Tracy Narine"]
Informal workplace communication: what is it like and how might we support it?	CHI	1994	["Steve Whittaker", "David Frohlich", "Owen Daly-Jones"]
A room of our own: experiences from a direct office share.	CHI	1994	["Annette Adler", "D. Austin Henderson Jr."]
Methods in search of methodology - combining HCI and object orientation.	CHI	1994	["Susan E. McDaniel", "Gary M. Olson", "Judith S. Olson"]
Enhancing the explanatory power of usability heuristics.	CHI	1994	["Jakob Nielsen"]
Development and evaluation of a taxonomical model of behavioral representation techniques.	CHI	1994	["Joe D. Chase", "Robert S. Schulman", "H. Rex Hartson", "Deborah Hix"]
Nonvisual presentation of graphical user interfaces: contrasting two approaches.	CHI	1994	["Elizabeth D. Mynatt", "Gerhard Weber"]
The design and evaluation of an auditory-enhanced scrollbar.	CHI	1994	["Stephen A. Brewster", "Peter C. Wright", "Alistair D. N. Edwards"]
Protofoil: storing and finding the information worker's paper documents in an electronic file cabinet.	CHI	1994	["Ramana Rao", "Stuart K. Card", "Walter Johnson", "Leigh Klotz", "Randall H. Trigg"]
The marks are on the knowledge worker.	CHI	1994	["Alison Kidd"]
Raison d'Etre: capturing design history and rationale in multimedia narratives.	CHI	1994	["John M. Carroll", "Sherman R. Alpert", "John Karat", "Mary S. Van Deusen", "Mary Beth Rosson"]
Facilitating effective HCI design meetings.	CHI	1994	["John L. Bennett", "John Karat"]
Interface techniques for minimizing disfluent input to spoken language systems.	CHI	1994	["Sharon L. Oviatt"]
An object-oriented approach to dialogue management in spoken language systems.	CHI	1994	["Randall Sparks", "Lori Meiskey", "Hans Brunner"]
Automatic generation of interactively consistent search dialogs.	CHI	1994	["Dan R. Olsen", "Walter Holladay"]
Automatic generation of help from interface design models.	CHI	1994	["Roberto Moriy\u00f3n", "Pedro A. Szekely", "Robert Neches"]
Automating interface evaluation.	CHI	1994	["Michael D. Byrne", "Scott D. Wood", "James D. Foley", "David E. Kieras", "Piyawadee Noi Sukaviriya"]
The cost-of-knowledge characteristic function: display evaluation for direct-walk dynamic information visualizations.	CHI	1994	["Stuart K. Card", "Peter Pirolli", "Jock D. Mackinlay"]
Comparative usability evaluation: critical incidents and critical threads.	CHI	1994	["J\u00fcrgen Koenemann-Belliveau", "John M. Carroll", "Mary Beth Rosson", "Mark K. Singley"]
Usability testing in the field: bringing the laboratory to the user.	CHI	1994	["David E. Rowley"]
User learning and performance with marking menus.	CHI	1994	["Gordon Kurtenbach", "William Buxton"]
T-Cube: a fast, self-disclosing pen-based alphabet.	CHI	1994	["Dan Venolia", "Forrest Neiberg"]
FILOCHAT: handwritten notes provide access to recorded conversations.	CHI	1994	["Steve Whittaker", "Patrick Hyland", "Myrtle Wiley"]
A Preliminary Analysis of the Products of HCI Research, Using Pro Forma Abstracts.	CHI	1994	["William Newman"]
Supporting knowledge-base evolution with incremental formalization.	CHI	1994	["Frank M. Shipman III", "Raymond McCall"]
Seeding, evolutionary growth and reseeding: supporting the incremental development of design environments.	CHI	1994	["Gerhard Fischer", "Raymond McCall", "Jonathan L. Ostwald", "Brent Reeves", "Frank M. Shipman III"]
Talking through design: requirements and resistance in cooperative prototyping.	CHI	1994	["John Bowers", "James Pycock"]
The movable filter as a user interface tool.	CHI	1994	["Maureen C. Stone", "Kenneth P. Fishkin", "Eric A. Bier"]
Visual information seeking: tight coupling of dynamic query filters with starfield displays.	CHI	1994	["Christopher Ahlberg", "Ben Shneiderman"]
The table lens: merging graphical and symbolic representations in an interactive focus + context visualization for tabular information.	CHI	1994	["Ramana Rao", "Stuart K. Card"]
Evaluating the influence of interface styles and multiple access paths in hypertext.	CHI	1994	["Pawan R. Vora", "Martin Helander", "Valerie L. Shalin"]
Multitrees: enriching and reusing hierarchical structure.	CHI	1994	["George W. Furnas", "Jeff Zacks"]
A keystroke level analysis of a graphics application: manual map digitizing.	CHI	1994	["Peter Haunold", "Werner Kuhn"]
A GOMS analysis of the advanced automated cockpit.	CHI	1994	["Sharon Irving", "Peter G. Polson", "J. E. Irving"]
A validation of the GOMS model methodology in the development of a specialized, commercial software application.	CHI	1994	["Richard Gong", "David E. Kieras"]
A taxonomy of see-through tools.	CHI	1994	["Eric A. Bier", "Maureen C. Stone", "Kenneth P. Fishkin", "William Buxton", "Thomas Baudel"]
The alphaslider: a compact and rapid selector.	CHI	1994	["Christopher Ahlberg", "Ben Shneiderman"]
Specification of interface interaction objects.	CHI	1994	["David A. Carr"]
Recursive interfaces for reactive objects.	CHI	1994	["Michael Travers"]
The value of a baseline in determining design success.	CHI	1994	["Brenda J. Burkhart", "Darold Hemphill", "Scott Jones"]
User preferences for task-specific vs. generic application software.	CHI	1994	["Bonnie A. Nardi", "Jeff A. Johnson"]
Surrogate users: mediating between social and technical interaction.	CHI	1994	["Deborah Lawrence", "Michael E. Atwood", "Shelly Dews"]
Children's use of mouse-based interfaces to control virtual travel.	CHI	1994	["Erik Strommen"]
The effect of reducing homing time on the speed of a finger-controlled isometric pointing device.	CHI	1994	["Sarah A. Douglas", "Anant Kartik Mithal"]
Two-handed input in a compound task.	CHI	1994	["Paul Kabbash", "William Buxton", "Abigail Sellen"]
In search of design principles for programming environments.	CHI	1994	["Stephanie Houde", "Royston Sellman"]
Programmable design environments: integrating end-user programming with domain-oriented assistance.	CHI	1994	["Michael Eisenberg", "Gerhard Fischer"]
Why is a raven like a writing desk?: lessons in interface consistency and analogical reasoning from two cognitive architectures.	CHI	1994	["John Rieman", "Clayton H. Lewis", "Richard M. Young", "Peter G. Polson"]
A model of the acquisition of menu knowledge by exploration.	CHI	1994	["Andrew Howes"]
Passive real-world interface props for neurosurgical visualization.	CHI	1994	["Ken Hinckley", "Randy Pausch", "John C. Goble", "Neal F. Kassell"]
The "Silk Cursor": investigating transparency for 3D target acquisition.	CHI	1994	["Shumin Zhai", "William Buxton", "Paul Milgram"]
Direct and intuitive input device for 3-D shape deformation.	CHI	1994	["Tamotsu Murakami", "Naomasa Nakajima"]
Conference on Human Factors in Computing Systems, CHI 1994, Boston, Massachusetts, USA, April 24-28, 1994, Proceedings.		1994	["Beth Adelson", "Susan T. Dumais", "Judith S. Olson"]
Edit Wear and Read Wear.	CHI	1992	["William C. Hill", "James D. Hollan", "David A. Wroblewski", "Tim McCandless"]
The computer Sciences Electronic Magazine: Translating from Paper to Multimedia.	CHI	1992	["W. Randall Koons", "Anne M. O'Dell", "Nancy J. Frishberg", "Mark Laff"]
Hypertext or Book: Which is Better for Answering Questions?	CHI	1992	["Barbee T. Mynatt", "Laura M. Leventhal", "Keith Instone", "John Farhat", "Diane S. Rohlman"]
Realizing a Video Environment: EuroPARC's RAVE System.	CHI	1992	["William W. Gaver", "Thomas P. Moran", "Allan MacLean", "Lennart L\u00f6vstrand", "Paul Dourish", "Kathleen Carter", "William Buxton"]
Evaluating Video as a Technology for Informal Communication.	CHI	1992	["Robert S. Fish", "Robert E. Kraut", "Robert W. Root", "Ronald E. Rice"]
Speech Patterns in Video-Mediated Conversations.	CHI	1992	["Abigail Sellen"]
Human-Computer Interaction Research at Georgia Institute of Technology.	CHI	1992	["James D. Foley", "Christine M. Mitchell", "Neff Walker"]
The Virginia User Interface Laboratory.	CHI	1992	["Randy F. Pausch"]
System Ergonomics and Human-Computer Interaction at SIEMENS Corporate Research and Development.	CHI	1992	["Hartmut Raffler", "Matthias Schneider-Hufschmidt", "Thomas K\u00fchme"]
Anthropomorphism: From Eliza to Terminator 2.	CHI	1992	["Abbe Don", "Susan Brennan", "Brenda Laurel", "Ben Shneiderman"]
Action Assignable Graphics: A Flexible Human-Computer Interface Design Process.	CHI	1992	["Matthew D. Russell", "Howard Xu", "Lingtao Wang"]
The AT&T Display Construction Set User Interface Management System (UIMS).	CHI	1992	["Joseph P. Rotella", "Amy L. Bowman", "Catherine A. Wittman"]
An Interface for Interactive Spatial Reasoning and Visualization.	CHI	1992	["James R. Osborn", "Alice M. Agogino"]
Graphical Fisheye Views of Graphs.	CHI	1992	["Manojit Sarkar", "Marc H. Brown"]
A Magnifier Tool for Video Data.	CHI	1992	["Michael Mills", "Jonathan Cohen", "Yin Yin Wong"]
A Research Program to Assess User Perceptions of Group Work Support.	CHI	1992	["John W. Satzinger", "Lorne Olfman"]
Gardeners and Gurus: Patterns of Cooperation Among CAD Users.	CHI	1992	["Michelle Gantt", "Bonnie A. Nardi"]
Beyond Being There.	CHI	1992	["James D. Hollan", "Scott Stornetta"]
Evaluating Two Aspects of Direct Manipulation in Advanced Cockpits.	CHI	1992	["James A. Ballas", "Constance L. Heitmeyer", "Manuel A. P\u00e9rez"]
Iterative Design of an Interface for Easy 3-D Direct Manipulation.	CHI	1992	["Stephanie Houde"]
Computing for Users with Special Needs and Models of Computer-Human Interaction.	CHI	1992	["William W. McMillan"]
Designing Usable Systems Under Real-World Constraints: A Practitioners Forum.	CHI	1992	["Robert M. Mulligan", "Mary Dieli", "Jakob Nielsen", "Steven E. Poltrock", "Daniel Rosenberg", "Susan Erlich Rudman"]
Prototyping an Instructible Interface: Moctec.	CHI	1992	["David Maulsby"]
Interface Support for Comet: A Knowledge-based Software Reuse Environment.	CHI	1992	["Sherman W. Tyler", "Jon L. Schlossberg"]
The Art of Search: A Study of Art Directors.	CHI	1992	["Sharon Garber", "Mitch B. Grunes"]
Browser-Soar: A Computational Model of a Highly Interactive Task.	CHI	1992	["Virginia A. Peck", "Bonnie E. John"]
Towards Task Models for Embedded Information Retrieval.	CHI	1992	["Heinz Ulrich Hoppe", "Franz Schiele"]
Knowledge-Based Evaluation as Design Support for Graphical User Interfaces.	CHI	1992	["Jonas L\u00f6wgren", "Tommy Nordqvist"]
Controlling User Interface Objects Through Pre- and Postconditions.	CHI	1992	["Daniel F. Gieskens", "James D. Foley"]
Survey on User Interface Programming.	CHI	1992	["Brad A. Myers", "Mary Beth Rosson"]
Orderable Dimensions of Visual Texture for Data Display: Orientation, Size and Contrast.	CHI	1992	["Colin Ware", "William Knight"]
The Perceptual Structure of Multidimensional Input Device Selection.	CHI	1992	["Robert J. K. Jacob", "Linda E. Sibert"]
Extending Fitts' Law to Two-Dimensional Tasks.	CHI	1992	["I. Scott MacKenzie", "William Buxton"]
When TVs are Computers are TVs (panel).	CHI	1992	["S. Joy Mountford", "Peter Mitchell", "Pat O'Hara", "Joe Sparks", "Max Whitby"]
Transportable Applications Environment (TAE) Plus User Interface Designer WorkBench.	CHI	1992	["Martha R. Szczur"]
The Art of the Obvious.	CHI	1992	["Else Nygren", "Mats Lind", "M. Johnson", "Bengt L. Sandblad"]
A Computational Model of Skilled Use of a Graphical User Interface.	CHI	1992	["Muneo Kitajima", "Peter G. Polson"]
A GOMS Analysis of a Graphic Machine-Paced, Highly Interactive Task.	CHI	1992	["Bonnie E. John", "Alonso H. Vera"]
Coupling Application Design and User Interface Design.	CHI	1992	["Dennis J. M. J. de Baar", "James D. Foley", "Kevin E. Mullet"]
Workspaces: An Architecture for Editing Collections of Objects.	CHI	1992	["Dan R. Olsen", "Thomas G. McNeill", "David C. Mitchell"]
Selectors: Going Beyond User-Interface Widgets.	CHI	1992	["Jeff A. Johnson"]
HUSAT - 21 Years of HCI: The Human Sciences and Advanced Technology Research Institute.	CHI	1992	["Brian Shackel"]
The Human-Computer Technology Group at Bellcore.	CHI	1992	["Rita M. Bush"]
The Human Factors Group at Compaq Computer Corporation.	CHI	1992	[]
Interfaces for consumer products: how to camouflage the computer?	CHI	1992	["Maddy D. Brouwer-Janse", "Raymond W. Bennett", "Takaya Endo", "Floris L. van Nes", "Hugo J. Strubbe", "Donald R. Gentner"]
A window system with leafing through mode: BookWindow.	CHI	1992	["Kyoichi Arai", "Teruo Yokoyama", "Yutaka Matsushita"]
Value bars: an information visualization and navigation tool for multi-attribute listings.	CHI	1992	["Richard Chimera"]
A performance model of system delay and user strategy selection.	CHI	1992	["Steven L. Teal", "Alexander I. Rudnicky"]
The precis of Project Ernestine or an overview of a validation of GOMS.	CHI	1992	["Wayne D. Gray", "Bonnie E. John", "Michael E. Atwood"]
Method engineering: from data to model to practice.	CHI	1992	["Erik Nilsen", "Hee Sen Jong", "Judith S. Olson", "Peter G. Polson"]
The decoupled simulation model for virtual reality systems.	CHI	1992	["Christopher D. Shaw", "Jiandong Liang", "Mark Green", "Yunqi Sun"]
Interactive simulation in a multi-person virtual world.	CHI	1992	["Christopher F. Codella", "Reza Jalili", "Lawrence Koved", "J. Bryan Lewis", "Daniel T. Ling", "James S. Lipscomb", "David A. Rabenhorst", "Chu P. Wang", "Alan Norton", "Paula Sweeney", "Greg Turk"]
The abstraction-link-view paradigm: using constraints to connect user interfaces to applications.	CHI	1992	["Ralph D. Hill"]
Grace meets the "real world": tutoring COBOL as a second language.	CHI	1992	["Bob Radlinski", "Jean McKendree"]
Evocative agents and multi-media interface design.	CHI	1992	["Beth Adelson"]
Graphic StoryWriter: an interactive environment for emergent storytelling.	CHI	1992	["Karl E. Steiner", "Thomas G. Moher"]
Toward a more humane keyboard.	CHI	1992	["William Hargreaves", "David Rempel", "Nachman Halpern", "Robert Markison", "Karl Kroemer", "Jack Litewka"]
TreeViz: treemap visualization of hierarchically structured information.	CHI	1992	["Brian Johnson"]
Finding usability problems through heuristic evaluation.	CHI	1992	["Jakob Nielsen"]
Applying cognitive walkthroughs to more complex user interfaces: experiences, issues, and recommendations.	CHI	1992	["Cathleen Wharton", "Janice Bradford", "Robin Jeffries", "Marita Franzke"]
The cognitive jogthrough: a fast-paced user interface evaluation procedure.	CHI	1992	["David E. Rowley", "David G. Rhoades"]
Comparison of empirical testing and walkthrough methods in user interface evaluation.	CHI	1992	["Clare-Marie Karat", "Robert Campbell", "Tarra Fiegel"]
One dimensional motion tailoring for the disabled: a user study.	CHI	1992	["Randy F. Pausch", "Laura Vogtle", "Matthew Conway"]
Working with audio: integrating personal tape recorders and desktop computers.	CHI	1992	["Leo Degen", "Richard Mander", "Gitta Salomon"]
Skip and scan: cleaning up telephone interface.	CHI	1992	["Paul Resnick", "Robert A. Virzi"]
Designing collaborative, knowledge-building environments for tomorrow's schools.	CHI	1992	["Anne Nicol Thomas", "James Pellegrino", "Peter Rowley", "Marlene Scardamalia", "Elliot Soloway", "Jim Webb"]
Integrated data capture and analysis tools for research and testing on graphical user interfaces.	CHI	1992	["Monty L. Hammontree", "Jeffrey J. Hendrickson", "Billy W. Hensley"]
Multimedia help: a prototype and an experiment.	CHI	1992	["Piyawadee Noi Sukaviriya", "Ellen Isaacs", "Krishna Bharat"]
Sci-fi at CHI: Cyberpunk novelists predict future user interfaces.	CHI	1992	["Aaron Marcus", "Donald A. Norman", "Rudy Rucker", "Bruce Sterling", "Vernor Vinge"]
Participatory design of a portable torque-feedback device.	CHI	1992	["Michael Good"]
User centered development of a general practice medical workstation: the PEN&PAD experience.	CHI	1992	["Alan L. Rector", "Bernard Horan", "M. Fitter", "S. Kay", "P. D. Newton", "W. A. Nowlan", "D. Robinson", "A. Wilson"]
Retrospective on a year of participatory design using the PICTIVE technique.	CHI	1992	["Michael J. Muller"]
Evolving task oriented systems.	CHI	1992	["Paul Seaton", "Tom Stewart"]
A visit to a very small database: lessons from managing the review of papers submitted for CHI'91.	CHI	1992	["John Rieman", "Susan Davies", "Jonathan Roberts"]
Designing theory-based systems: a case study.	CHI	1992	["John B. Smith", "Marcy Lansman"]
Towards a model of cognitive process in logical design: comparing object-oriented and traditional functional decomposition software methodologies.	CHI	1992	["Jinwoo Kim", "F. Javier Lerch"]
Requirements and design of DesignVision and object-oriented graphical interface to an intelligent software design assistant.	CHI	1992	["Raymonde Guindon"]
Facilitating the exploration of interface design alternatives: the HUMANOID model of interface design.	CHI	1992	["Pedro A. Szekely", "Ping Luo", "Robert Neches"]
The MidasPlus molecular modeling system.	CHI	1992	["Thomas E. Ferrin", "Conrad C. Huang", "Gregory S. Couch", "Eric F. Pettersen", "Robert Langridge"]
Simulation-based learning systems: prototypes and experiences.	CHI	1992	["Arthur James", "James C. Spohrer"]
ClearBoard: A Seamless Medium for Shared Drawing and Conversation with Eye Contact.	CHI	1992	["Hiroshi Ishii", "Minoru Kobayashi"]
Spatial Workspace Collaboration: A SharedView Video Support System for Remote Collaboration Capability.	CHI	1992	["Hideaki Kuzuoka"]
Portholes: Supporting Awareness in a Distributed Work Group.	CHI	1992	["Paul Dourish", "Sara A. Bly"]
A Method for (recruiting) Methods: Facilitating Human Factors Input to System Design.	CHI	1992	["Kee Yong Lim", "John Brian Long"]
Teaching Experienced Developers to Design Graphical User Interfaces.	CHI	1992	["Jakob Nielsen", "Rita M. Bush", "Tom Dayton", "Nancy E. Mond", "Michael J. Muller", "Robert W. Root"]
Integrating Human Factors on a Large Scale: Product Usability Champions.	CHI	1992	["Deborah Mrazek", "Michael Rafeld"]
Overview of the Institute for Research on Learning.	CHI	1992	["William J. Clancey"]
CHI in Australia.	CHI	1992	["Steve Howard", "I. Kaplan", "Gitte Lindgaard"]
The Institute for Perception Research IPO, a Joint Venture of Philips Electronics and Eindhoven University of Technology.	CHI	1992	["Floris L. van Nes", "H. Bouma", "Maddy D. Brouwer-Janse"]
In Search of the Ideal Prototype.	CHI	1992	["Richard Mu\u00f1oz", "Harold H. Miller-Jacobs"]
The Rapport Multimedia Communication System (demonstration).	CHI	1992	["J. Robert Ensor", "Sudhir R. Ahuja", "R. B. Connaghan", "M. Pack", "Dor\u00e9e D. Seligmann"]
YAPO: Yet Another Preview ODA.	CHI	1992	["M. A. Apollonio", "G. Colasante", "P. G. De Luca", "A. Diana", "Attila Gisotti"]
A Desk Supporting Computer-Based Interaction with Paper Documents.	CHI	1992	["William Newman", "Pierre Wellner"]
Object-Oriented Video: Interaction with Real-World Objects Through Live Video.	CHI	1992	["Masayuki Tani", "Kimiya Yamaashi", "Koichiro Tanikoshi", "Masayasu Futakawa", "Shinya Tanifuji"]
Liveboard: A Large Interactive Display Supporting Group Meetings, Presentations, and Remote Collaboration.	CHI	1992	["Scott Elrod", "Richard Bruce", "Rich Gold", "David Goldberg", "Frank G. Halasz", "William C. Janssen Jr.", "David Lee", "Kim McCall", "Elin R\u00f8nby Pedersen", "Kenneth A. Pier", "John C. Tang", "Brent B. Welch"]
Interactive Constraint-Based Search and Replace.	CHI	1992	["David Kurlander", "Steven Feiner"]
Dynamic Queries for Information Exploration: An Implementation and Evaluation.	CHI	1992	["Christopher Ahlberg", "Christopher Williamson", "Ben Shneiderman"]
A ``Pile'' Metaphor for Supporting Casual Organization of Information.	CHI	1992	["Richard Mander", "Gitta Salomon", "Yin Yin Wong"]
HCI Standards on Trial: You be the Jury.	CHI	1992	["Jaclyn R. Schrier", "Evelyn L. Williams", "Kevin S. MacDonell", "Larry A. Peterson", "Paulien F. Strijland", "Anna M. Wichansky", "James R. Williams"]
The Ircam Signal Processing Workstation Prototyping Environment.	CHI	1992	["Maurizio De Cecco", "Eric Lindemann", "Miller Puckette"]
Building User Interfaces Interactively Using Pre- and Postconditions.	CHI	1992	["Martin R. Frank", "J. J. de Graaff", "Daniel F. Gieskens", "James D. Foley"]
MMM: The Multi-Device Multi-User Multi-Editor.	CHI	1992	["Eric A. Bier", "Steve Freeman", "Kenneth A. Pier"]
A Case Study of a Multimedia Co-working Task and the Resulting Interface Design of a Collaborative Communication Tool.	CHI	1992	["Amanda Ropa", "Bengt Ahlstr\u00f6m"]
Using Spatial Cues to Improve Videoconferencing.	CHI	1992	["Abigail Sellen", "William Buxton", "John L. Arnott"]
Multi-Modal Natural Dialogue.	CHI	1992	["Kristinn R. Th\u00f3risson", "David B. Koons", "Richard A. Bolt"]
Wordspotting for Voice Editing and Audio Indexing.	CHI	1992	["Lynn Wilcox", "Ian E. Smith", "Marcia A. Bush"]
Combining Gestures and Direct Manipulation.	CHI	1992	["Dean Rubine"]
Briar: A Constraint-Based Drawing Program.	CHI	1992	["Michael Gleicher"]
An Introduction to Zeus: Audiovisualization of Some Elementary Sequential and Parallel Sorting Algorithms.	CHI	1992	["Marc H. Brown"]
Pointing and Visualization.	CHI	1992	["William C. Hill", "James D. Hollan"]
Touchscreen Toggle Design.	CHI	1992	["Catherine Plaisant", "Daniel Wallace"]
Dynamic Queries: Database Searching by Direct Manipulation.	CHI	1992	["Ben Shneiderman", "Christopher Williamson", "Christopher Ahlberg"]
Conference on Human Factors in Computing Systems, CHI 1992, Monterey, CA, USA, May 3-7, 1992, Proceedings.		1992	["Penny Bauersfeld", "John Bennett", "Gene Lynch"]
Bringing icons to life.	CHI	1991	["Ronald Baecker", "Ian S. Small", "Richard Mander"]
Usability testing of a graphical programming system: things we missed in a programming walkthrough.	CHI	1991	["Brigham Bell", "John Rieman", "Clayton H. Lewis"]
Two approaches to casual interaction over computer and video networks.	CHI	1991	["Alan Borning", "Michael Travers"]
Expressive richness: a comparison of speech and text as media for revision.	CHI	1991	["Barbara L. Chalfonte", "Robert S. Fish", "Robert E. Kraut"]
Applications: a dimension space for user interface management systems.	CHI	1991	["Jo\u00eblle Coutaz", "Sandrine Balbo"]
EAGER: programming repetitive tasks by example.	CHI	1991	["Allen Cypher"]
Flexible user interface coupling in a collaborative system.	CHI	1991	["Prasun Dewan", "Rajiv Choudhary"]
Designing a desktop information system: observations and issues.	CHI	1991	["Thomas Erickson", "Gitta Salomon"]
Intertwining query construction and relevance evaluation.	CHI	1991	["Gerhard Fischer", "Scott Henninger", "David F. Redmiles"]
Information access in complex, poorly structured information spaces.	CHI	1991	["Gerhard Fischer", "Curt Stevens"]
New graphical reasoning models for understanding graphical interfaces.	CHI	1991	["George W. Furnas"]
Technology affordances.	CHI	1991	["William W. Gaver"]
Effective sounds in complex systems: the ARKOLA simulation.	CHI	1991	["William W. Gaver", "Randall B. Smith", "Tim O'Shea"]
CSCW: the convergence of two development contexts.	CHI	1991	["Jonathan Grudin"]
Disembodied conduct: communication through video in a multi-media office environment.	CHI	1991	["Christian Heath", "Paul Luff"]
Building visual language parsers.	CHI	1991	["Richard Helm", "Kim Marruitt", "Martin Odersky"]
Predicting the learnability of task-action mappings.	CHI	1991	["Andrew Howes", "Richard M. Young"]
User interface evaluation in the real world: a comparison of four techniques.	CHI	1991	["Robin Jeffries", "James R. Miller", "Cathleen Wharton", "Kathy Uyeda"]
Expert problem solving strategies for program comprehension.	CHI	1991	["J\u00fcrgen Koenemann", "Scott P. Robertson"]
Dialogue structures for virtual worlds.	CHI	1991	["J. Bryan Lewis", "Lawrence Koved", "Daniel T. Ling"]
A cognitive model for the perception and understanding of graphs.	CHI	1991	["Jerry Lohse"]
Human factors in software development: models, techniques, and outcomes.	CHI	1991	["Jay Lundell", "Mark Notess"]
Triggers and barriers to customizing software.	CHI	1991	["Wendy E. Mackay"]
A comparison of input devices in element pointing and dragging tasks.	CHI	1991	["I. Scott MacKenzie", "Abigail Sellen", "William Buxton"]
Reaching through analogy: a Design Rationale perspective on roles of analogy.	CHI	1991	["Allan MacLean", "Victoria Bellotti", "Richard M. Young", "Thomas P. Moran"]
The perspective wall: detail and context smoothly integrated.	CHI	1991	["Jock D. Mackinlay", "George G. Robertson", "Stuart K. Card"]
The information visualizer, an information workspace.	CHI	1991	["Stuart K. Card", "George G. Robertson", "Jock D. Mackinlay"]
Cone Trees: animated 3D visualizations of hierarchical information.	CHI	1991	["George G. Robertson", "Jock D. Mackinlay", "Stuart K. Card"]
DETENTE: practical support for practical action.	CHI	1991	["David A. Wroblewski", "Timothy P. McCandless", "William C. Hill"]
Experiences in the use of a media space.	CHI	1991	["Marilyn M. Mantei", "Ronald M. Baecker", "Abigail Sellen", "William Buxton", "Thomas Milligan", "Barry Wellman"]
An experimental study of common ground in text-based communication.	CHI	1991	["John C. McCarthy", "Victoria C. Miles", "Andrew F. Monk"]
Managing a trois: a study of a multi-user drawing tool in distributed design work.	CHI	1991	["Scott L. Minneman", "Sara A. Bly"]
PICTIVE - an exploration in participatory design.	CHI	1991	["Michael J. Muller"]
User interface design in the trenches: some tips on shooting from the hip.	CHI	1991	["Robert M. Mulligan", "Mark W. Altom", "David K. Simkin"]
Gesture recognition using recurrent neural networks.	CHI	1991	["Kouichi Murakami", "Hitomi Taguchi"]
Graphical techniques in a spreadsheet for specifying user interfaces.	CHI	1991	["Brad A. Myers"]
Text formatting by demonstration.	CHI	1991	["Brad A. Myers"]
An evaluation of animated demonstrations of learning computer-based tasks.	CHI	1991	["Susan Palmiter", "Jay Elkerton"]
Virtual reality on five dollars a day.	CHI	1991	["Randy Pausch"]
Recognizing handwritten text.	CHI	1991	["James A. Pittman"]
A view matcher for reusing Smalltalk classes.	CHI	1991	["Mary Beth Rosson", "John M. Carroll", "Christine Sweeney"]
Models for evaluating interaction protocols in speech recognition.	CHI	1991	["Alexander I. Rudnicky", "Alexander G. Hauptmann"]
Question asking as a tool for novice computer skill acquisition.	CHI	1991	["Marc M. Sebrechts", "Merryanna L. Swartz"]
A study of computer-supported user interface evaluation using maximal repeating pattern analysis.	CHI	1991	["Antonio C. Siochi", "Deborah Hix"]
Using direct manipulation to build algorithm animations by demonstration.	CHI	1991	["John T. Stasko"]
VideoWhiteboard: video shadows to support remote collaboration.	CHI	1991	["John C. Tang", "Scott L. Minneman"]
Graphical toolkit approach to user interaction description.	CHI	1991	["Kosuke Tatsukawa"]
The use of guidelines in interface design.	CHI	1991	["Linda Tetzlaff", "David R. Schwartz"]
Assessing the usability of a user interface standard.	CHI	1991	["Henrik Thovtrup", "Jakob Nielsen"]
IMPACT: an interactive natural-motion-picture dedicated multimedia authoring system.	CHI	1991	["Hirotada Ueda", "Takafumi Miyatake", "Satoshi Yoshizawa"]
Localization with non-individualized virtual acoustic display cues.	CHI	1991	["Elizabeth M. Wenzel", "Frederic L. Wightman", "Doris J. Kistler"]
Co-ordinating activity: an analysis of interaction in computer-supported co-operative work.	CHI	1991	["Steve Whittaker", "Susan E. Brennan", "Herbert H. Clark"]
Should we or shouldn't we use spoken commands in voice interfaces?	CHI	1991	["Paul Brennan", "Gerhard Deffner", "Debbie Lawrence", "Monica Marics", "Eileen C. Schwab", "Marita Franzke"]
Retrospective on the MCC Human Interface Laboratory.	CHI	1991	["Bill Curtis", "Roy Kuntz", "Jim Hollan", "S. Joy Mountford", "George Collier"]
