Title	Venue	Year	Authors
Bandera: a source-level interface for model checking Java programs.	ICSE	2000	["James C. Corbett", "Matthew B. Dwyer", "John Hatcliff", "Robby"]
Developing mobile computing applications with LIME.	ICSE	2000	["Gian Pietro Picco", "Amy L. Murphy", "Gruia-Catalin Roman"]
Component composition (poster).	ICSE	2000	["Bart Michiels", "Bart Wydaeghe"]
Third eye - specification-based analysis of software execution traces (poster).	ICSE	2000	["Raimondas Lencevicius", "Alexander Ran", "Rahav Yairi"]
Empirical investigation of a novel approach to check the integrity of software engineering measuring processes (poster).	ICSE	2000	["Skylar Lei", "Michael R. Smith", "Giancarlo Succi"]
The implication of different learning styles on the modeling of object-oriented systems (poster).	ICSE	2000	["Lynda Thomas"]
A culture-centered multilevel software process cycle model (poster).	ICSE	2000	["Silvia Teresita Acu\u00f1a", "Graciela Elisa Barchini", "Mabel del V. Sosa"]
Using application states in software testing (poster).	ICSE	2000	["Chang Liu", "Debra J. Richardson"]
Effort estimation from change records of evolving software (poster).	ICSE	2000	["Juan F. Ramil", "M. M. Lehman"]
Modeling deployment and configuration of CORBA systems with UML (poster).	ICSE	2000	["Alan D. Sloane"]
As strong as possible mobility (poster).	ICSE	2000	["Tim Walsh", "Paddy Nixon", "Simon A. Dobson"]
Hybrid domain representation archive (HyDRA) for requirements model synthesis across viewpoints (poster).	ICSE	2000	["K. Suzanne Barber", "Stephen R. Jernigan"]
The use of task analysis methods in support of the development of interactive systems (poster).	ICSE	2000	["Yousef H. Daabaj"]
DeBOT - an approach for constructing high performance, scalable distributed object systems (poster).	ICSE	2000	["Anna Liu"]
Exploring O-O framework usage (poster).	ICSE	2000	["Garry Froehlich", "Amr Kamel", "Paul G. Sorenson"]
Tracking, predicting and assessing software reuse costs: an automated tool.	ICSE	2000	["Ali Mili", "Senta Fowler Chmiel", "Ravi Gottumukkala", "Lisa Zhang"]
Holmes: a system to support software product lines.	ICSE	2000	["Giancarlo Succi", "Jason Yip", "Eric Liu", "Witold Pedrycz"]
Supporting dynamic composition of components.	ICSE	2000	["Giancarlo Succi", "Raymond Wong", "Eric Liu", "Michael R. Smith"]
Prompter - a project planning assistant.	ICSE	2000	["Rory O'Connor", "Robert Cochran", "Tony Moynihan"]
Visualizing software release histories with 3DSoftVis.	ICSE	2000	["Claudio Riva"]
Legacy systems migration in CelLEST.	ICSE	2000	["Eleni Stroulia", "Mohammad El-Ramly", "Paul G. Sorenson", "Roland Penner"]
Process engineering with SpearmintTM/EPG.	ICSE	2000	["Ulrike Becker-Kornstaedt", "Louise Scott", "J\u00f6rg Zettel"]
An overview of the ICSE 2000 workshop program.	ICSE	2000	["Antonia Bertolino", "Gail C. Murphy"]
Second ICSE Workshop on Web Engineering.	ICSE	2000	["San Murugesan", "Yogesh Deshpande"]
The First International Workshop on Automated Program Analysis, Testing and Verification.	ICSE	2000	["Nigel Tracey", "John Penix", "Willem Visser"]
COTS Workshop: continuing collaborations for successful COTS development.	ICSE	2000	["John C. Dean"]
Beg, borrow, or steal (workshop session): using multidisciplinary approaches in empirical software engineering research.	ICSE	2000	["Janice Singer", "Margaret-Anne D. Storey", "Susan Elliott Sim"]
The Second International Symposium on Constructing Software Engineering Tools (CoSET2000).	ICSE	2000	["Jonathan Gray", "Louise Scott", "Ian Ferguson"]
Design, specification, and verification of interactive systems (workshop session).	ICSE	2000	["Philippe A. Palanque", "Fabio Patern\u00f2"]
Workshop on standard exchange format (WoSEF).	ICSE	2000	["Susan Elliott Sim", "Richard C. Holt", "Rainer Koschke"]
3rd workshop on software engineering over the Internet.	ICSE	2000	["Frank Mauer"]
Workshop on multi-dimensional separation of concerns in software engineering.	ICSE	2000	["Peri L. Tarr", "William H. Harrison", "Harold Ossher", "Anthony Finkelstein", "Bashar Nuseibeh", "Dewayne E. Perry"]
The 2nd International Workshop on Economics-Driven Software Engineering Research.	ICSE	2000	["Kevin J. Sullivan"]
WISE3: the Third International Workshop on Intelligent Software Engineering (workshop session).	ICSE	2000	["Tim Menzies"]
Software product lines: economics, architectures, and applications (workshop).	ICSE	2000	["Peter Knauber", "Giancarlo Succi"]
Agent-oriented software engineering (workshop).	ICSE	2000	["Paolo Ciancarini", "Michael Wooldridge"]
Specifying and measuring quality in use (tutorial session).	ICSE	2000	["Nigel Bevan"]
Designing and analyzing software architectures using ABASs (tutorial session).	ICSE	2000	["Rick Kazman", "Mark Klein"]
Building modular object-oriented systems with reusable collaborations (tutorial session).	ICSE	2000	["Karl J. Lieberherr", "David H. Lorenz", "Mira Mezini"]
Introduction to CORBA (tutorial session).	ICSE	2000	["Steve Vinoski"]
Moving from ISO9000 to higher levels of the CMM (tutorial session).	ICSE	2000	["Pankaj Jalote"]
Planning realistic schedules using software architecture (tutorial session).	ICSE	2000	["Robert L. Nord", "Daniel J. Paulish", "Dilip Soni"]
Improving design and source code modularity using AspectJ (tutorial session).	ICSE	2000	["Cristina Videira Lopes", "Gregor Kiczales"]
Scalability issues in CORBA-based systems (tutorial session).	ICSE	2000	["Steve Vinoski"]
Intellectual property protection for software in the United States and Europe (tutorial session): the changing roles of patents and copyrights.	ICSE	2000	["Gregory J. Kirsch", "Yannis Skulikaris"]
Software process improvement (tutorial session): best practices and lessons learned.	ICSE	2000	["Bill Curtis"]
Designing real-time and distributed applications with the UML (tutorial session).	ICSE	2000	["Hassan Gomaa"]
System development using application services over the Net (tutorial session).	ICSE	2000	["Kenji Takahashi", "Wolfgang Emmerich", "Anthony Finkelstein", "Sofia Guerra"]
Software reliability (tutorial session): basic concepts and assessment methods.	ICSE	2000	["Bev Littlewood", "Lorenzo Strigini"]
Product-line architectures, aspects, and reuse (tutorial session).	ICSE	2000	["Don S. Batory"]
Advanced visual modeling (tutorial session): beyond UML.	ICSE	2000	["Joseph Gil", "John Howse", "Stuart Kent"]
Understanding code mobility (tutorial session).	ICSE	2000	["Gian Pietro Picco"]
Fault tolerance via diversity against design faults (tutorial session): design principles and reliability assessment.	ICSE	2000	["Bev Littlewood", "Lorenzo Strigini"]
Improving software inspections by using reading techniques (tutorial session).	ICSE	2000	["Victor R. Basili", "Oliver Laitenberger", "Forrest Shull", "Ioana Rus"]
Proceedings of the 22nd International Conference on on Software Engineering, ICSE 2000, Limerick Ireland, June 4-11, 2000.		2000	["Carlo Ghezzi", "Mehdi Jazayeri", "Alexander L. Wolf"]
Using Off-the-Shelf Middleware to Implement Connectors in Distributed Software Architectures.	ICSE	1999	["Eric M. Dashofy", "Nenad Medvidovic", "Richard N. Taylor"]
Exploiting ADLs to Specify Architectural Styles Induced by Middleware Infrastructures.	ICSE	1999	["Elisabetta Di Nitto", "David S. Rosenblum"]
A Flexible Approach to Alliances of Complex Applications.	ICSE	1999	["David J. Kasik", "Conrad E. Kimball", "Jimmie L. Felt", "Kenneth B. Frazier"]
A Systematic Approach to Derive the Scope of Software Product Lines.	ICSE	1999	["Jean-Marc DeBaud", "Klaus Schmid"]
A Language and Environment for Architecture-Based Software Development and Evolution.	ICSE	1999	["Nenad Medvidovic", "David S. Rosenblum", "Richard N. Taylor"]
Experience with Performing Architecture Tradeoff Analysis.	ICSE	1999	["Rick Kazman", "Mario Barbacci", "Mark Klein", "S. Jeromy Carri\u00e8re", "Steven G. Woods"]
Exploiting Smalltalk Modules in a Customizable Programming Environment.	ICSE	1999	["Mark Woodman", "Robert Griffiths", "Malcolm Macgregor", "Simon Holland", "Hugh Robinson"]
Software Engineering Issues for Ibiquitous Computing.	ICSE	1999	["Gregory D. Abowd"]
Splitting the Organization and Integrating the Code: Conway's Law Revisited.	ICSE	1999	["James D. Herbsleb", "Rebecca E. Grinter"]
Avoiding Packaging Mismatch with Flexible Packaging.	ICSE	1999	["Robert DeLine"]
N Degrees of Separation: Multi-Dimensional Separation of Concerns.	ICSE	1999	["Peri L. Tarr", "Harold Ossher", "William H. Harrison", "Stanley M. Sutton Jr."]
An Initial Assessment of Aspect-Oriented Programming.	ICSE	1999	["Robert J. Walker", "Elisa L. A. Baniassad", "Gail C. Murphy"]
Using the ASTRAL Model Checker to Analyze Mobile IP.	ICSE	1999	["Zhe Dang", "Richard A. Kemmerer"]
Decoupling Synchronization from Local Control for Efficient Symbolic Model Checking of Statecharts.	ICSE	1999	["William Chan", "Richard J. Anderson", "Paul Beame", "David H. Jones", "David Notkin", "William E. Warner"]
Analysis of a Scheduler for a CAD Framework.	ICSE	1999	["David S. Keyes", "Laura K. Dillon", "Moon-Jung Chung"]
Dynamic Layout of Distributed Applications in FarGo.	ICSE	1999	["Ophir Holder", "Israel Ben-Shaul", "Hovav Gazit"]
A Cooperative Approach to Support Software Deployment Using the Software Dock.	ICSE	1999	["Richard S. Hall", "Dennis Heimbigner", "Alexander L. Wolf"]
Information Survivability Control Systems.	ICSE	1999	["Kevin J. Sullivan", "John C. Knight", "Xing Du", "Steve Geist"]
Lightweight Extraction of Object Models from Bytecode.	ICSE	1999	["Daniel Jackson", "Allison Waingold"]
Highly Reliable Upgrading of Components.	ICSE	1999	["Jonathan E. Cook", "Jeffrey A. Dage"]
Dynamically Discovering Likely Program Invariants to Support Program Evolution.	ICSE	1999	["Michael D. Ernst", "Jake Cockrell", "William G. Griswold", "David Notkin"]
Pattern-Based Reverse-Engineering of Design Components.	ICSE	1999	["Rudolf K. Keller", "Reinhard Schauer", "S\u00e9bastien Robitaille", "Patrick Pag\u00e9"]
Automatic Method Refactoring Using Weighted Dependence Graphs.	ICSE	1999	["Katsuhisa Maruyama", "Kenichi Shima"]
Identifying Objects Using Cluster and Concept Analysis.	ICSE	1999	["Arie van Deursen", "Tobias Kuipers"]
Using a Goal-Driven Approach to Generate Test Cases for GUIs.	ICSE	1999	["Atif M. Memon", "Martha E. Pollack", "Mary Lou Soffa"]
Lutess: A Specification-Driven Testing Environment for Synchronous Software.	ICSE	1999	["Lydie du Bousquet", "Farid Ouabdesselam", "Jean-Luc Richier", "Nicolas Zuanon"]
Residual Test Coverage Monitoring.	ICSE	1999	["Christina Pavlopoulou", "Michal Young"]
Model-Based Testing in Practice.	ICSE	1999	["Siddhartha R. Dalal", "Ashish Jain", "Nachimuthu Karunanithi", "J. M. Leaton", "Christopher M. Lott", "Gardner C. Patton", "Bruce M. Horowitz"]
Software Architecture Classification for Estimating the Cost of COTS Integration.	ICSE	1999	["Daniil Yakimovich", "James M. Bieman", "Victor R. Basili"]
Explaining the Cost of European Space and Military Projects.	ICSE	1999	["Lionel C. Briand", "Khaled El Emam", "Isabella Wieczorek"]
An Assessment and Comparison of Common Software Cost Estimation Modeling Techniques.	ICSE	1999	["Lionel C. Briand", "Khaled El Emam", "Dagmar Surmann", "Isabella Wieczorek", "Katrina Maxwell"]
Using Version Control Data to Evaluate the Impact of Software Tools.	ICSE	1999	["David L. Atkins", "Thomas Ball", "Todd L. Graves", "Audris Mockus"]
Polymorphism Measures for Early Risk Prediction.	ICSE	1999	["Sa\u00efda Benlarbi", "Walc\u00e9lio L. Melo"]
Investigating Quality Factors in Object-Oriented Designs: An Industrial Case Study.	ICSE	1999	["Lionel C. Briand", "J\u00fcrgen W\u00fcst", "Stefan V. Ikonomovski", "Hakim Lounis"]
Agent System Development Method Based on Agent Patterns.	ICSE	1999	["Yasuyuki Tahara", "Akihiko Ohsuga", "Shinichi Honiden"]
LIME: Linda Meets Mobility.	ICSE	1999	["Gian Pietro Picco", "Amy L. Murphy", "Gruia-Catalin Roman"]
Adding more ``DL'' to IDL: Towards More Knowledgeable Component Inter-Operability.	ICSE	1999	["Alexander Borgida", "Premkumar T. Devanbu"]
A Specification Matching Based Approach to Reverse Engineering.	ICSE	1999	["Gerald C. Gannod", "Betty H. C. Cheng"]
Data Flow Analysis for Checking Properties of Concurrent Java Programs.	ICSE	1999	["Gleb Naumovich", "George S. Avrunin", "Lori A. Clarke"]
Patterns in Property Specifications for Finite-State Verification.	ICSE	1999	["Matthew B. Dwyer", "George S. Avrunin", "James C. Corbett"]
Call-Mark Slicing: An Efficient and Economical Way of Reducing Slice.	ICSE	1999	["Akira Nishimatsu", "Minoru Jihira", "Shinji Kusumoto", "Katsuro Inoue"]
System-Dependence-Graph-Based Slicing of Programs with Arbitrary Interprocedural Control Flow.	ICSE	1999	["Saurabh Sinha", "Mary Jean Harrold", "Gregg Rothermel"]
An Incremental Flow- and Context-Sensitive Pointer Aliasing Analysis.	ICSE	1999	["Jyh-Shiarn Yur", "Barbara G. Ryder", "William Landi"]
Reusing Single System Requirements from Application Family Requirements.	ICSE	1999	["Mike Mannion", "Hermann Kaindl", "Joe Wheadon"]
Assessing Software Libraries by Browsing Similar Classes, Functions and Relationships.	ICSE	1999	["Amir Michail", "David Notkin"]
CHIME: Customizable Hyperlink Insertion and Maintenance Engine for Software Engineering Environments.	ICSE	1999	["Premkumar T. Devanbu", "Yih-Farn Chen", "Emden R. Gansner", "Hausi A. M\u00fcller", "Johannes Martin"]
Prototyping Real-Time Vision Systems: An Experiment in DSL Design.	ICSE	1999	["Alastair Reid", "John Peterson", "Gregory D. Hager", "Paul Hudak"]
Generalizing Perspective-Based Inspection to Handle Object-Oriented Development Artifacts.	ICSE	1999	["Oliver Laitenberger", "Colin Atkinson"]
Coca: An automated Debugger for C.	ICSE	1999	["Mireille Ducass\u00e9"]
Haemo Dialysis Software Architecture Design Experiences.	ICSE	1999	["PerOlof Bengtsson", "Jan Bosch"]
Architectural Framework Modeling in Telecommunication Domain.	ICSE	1999	["Giulio Fregonese", "Alessandro Zorer", "Giovanni Cortese"]
Baseball Seasons and Dog Years.	ICSE	1999	["David R. Barstow"]
Product-Line Architectures in Industry: A Case Study.	ICSE	1999	["Jan Bosch"]
Linux as a Case Study: Its Extracted Software Architecture.	ICSE	1999	["Ivan T. Bowman", "Richard C. Holt", "Neil V. Brewster"]
An Architectural Style for Multiple Real-Time Data Feeds.	ICSE	1999	["Neil Roodyn", "Wolfgang Emmerich"]
Supporting Industrial Hyperwebs: Lessons in Scalability.	ICSE	1999	["Kenneth M. Anderson"]
Software Evolution and ``light'' Semantics (Extended Abstract).	ICSE	1999	["Dewayne E. Perry"]
Panel: Issues in Software Engineering for Survivable Systems.	ICSE	1999	["Nancy R. Mead"]
Panel: Intellectual Property Issues in Software.	ICSE	1999	["David Notkin", "Gregory J. Kirsch", "Yannis Skulikaris"]
A Practical Method for Verifying Event-Driven Software.	ICSE	1999	["Gerard J. Holzmann", "Margaret H. Smith"]
Software Process Maturity: Is Level five Enough?	ICSE	1999	["Roger G. Fordham"]
Reuse Technologies and Their Niches.	ICSE	1999	["Ted J. Biggerstaff"]
Architecting for Large-Scale Systematic Component Reuse.	ICSE	1999	["Martin L. Griss"]
Designing Safe Software for Medical Devices.	ICSE	1999	["David M. MacKenzie"]
A Systems Engineering View of Requirements Management for Software-Intensive Systems.	ICSE	1999	["Peter Hantos"]
The Extension of Systems Architecting to the Architecting of Organizations.	ICSE	1999	["Eberhardt Rechtin"]
Successfully Deliver Internet Applications Using Rapid Software Techniques.	ICSE	1999	["Charles Leinbach"]
Impact of Commercial Off-the-Shelf (COTS) Software on the Interface Between Systems and Software Engineering.	ICSE	1999	["Dorothy McKinney"]
Insight: Reverse Engineer Case Tool.	ICSE	1999	["Norman Rajala", "Djenana Campara", "Nikolai Mansurov"]
Behavioral Analysis of Software Architectures Using LTSA.	ICSE	1999	["Jeff Magee"]
OU LearningWorks: A Customized Programming Environment for Smalltalk Modules.	ICSE	1999	["Mark Woodman", "Robert Griffiths", "Malcolm Macgregor", "Simon Holland"]
Software Process Support over the Internet.	ICSE	1999	["Frank Maurer", "Giancarlo Succi", "Harald Holz", "Boris K\u00f6tting", "Sigrid Goldmann", "Barbara Dellen"]
WinWin: A System for Negotiating Requirements.	ICSE	1999	["Ellis Horowitz", "Joo H. Lee", "June Sup Lee"]
MoHCA-Java: A Tool for C++ to Java Conversion Support.	ICSE	1999	["Scott Malabarba", "Premkumar T. Devanbu", "Aaron Stearns"]
Leap: A ``Personal Information Environment'' for Software Engineers.	ICSE	1999	["Philip M. Johnson"]
FarGo: A System for Mobile Component-Based Application Development.	ICSE	1999	["Israel Ben-Shaul", "Hovav Gazit", "Yoad Gidron", "Ophir Holder", "Boris Lavva"]
The RMT (Recursive Multi-Threaded) Tool: A Computer Aided Software Engineering Tool for Monitoring and Predicting Software Development Progress.	ICSE	1999	["Arturo I. Concepcion", "Sunny Lin", "Scott J. Simon"]
Distributed Objects.	ICSE	1999	["Wolfgang Emmerich", "Neil Roodyn"]
Practical Software Measurement.	ICSE	1999	["Joyce Statz"]
Personal Software Engineering Project Management Process.	ICSE	1999	["A. Winsor Brown"]
Defining Families - Commonality Analysis.	ICSE	1999	["Mark A. Ardis", "David A. Cuka"]
Verification and Validation of Requirements for Mission Critical Systems.	ICSE	1999	["Steve M. Easterbrook"]
Software Interoperability: Principles and Practice.	ICSE	1999	["Jack C. Wileden", "Alan Kaplan"]
Managing by the Numbers: A Tutorial on Quantitative Measurement and Control of software Projects.	ICSE	1999	["Richard E. Fairley"]
Risk Management in Software Development: A Technology Overview and the Riskit Method.	ICSE	1999	["Jyrki Kontio"]
Failure and Success Factors in Reuse Programs: A Synthesis of Industrial Experiences.	ICSE	1999	["Michel Ezran", "Maurizio Morisio", "Colin Tully"]
Round-Trip Engineering with Design Patterns, UML, Java and C++.	ICSE	1999	["Wilhelm Sch\u00e4fer", "Albert Z\u00fcndorf"]
Adaptable Components.	ICSE	1999	["Grady H. Campbell Jr."]
Using Subject-Oriented Programming to Overcome Common Problems in Object-Oriented Software Development/Evolution.	ICSE	1999	["Harold Ossher", "Peri L. Tarr"]
Tutorial: A Quick Introduction to Software Reliability Modeling.	ICSE	1999	["Jarrett Rosenberg"]
Modeling and Analyzing software Architectures.	ICSE	1999	["Robert T. Monroe"]
ICSE'99 Workshop on Web Engineering.	ICSE	1999	["San Murugesan", "Yogesh Deshpande"]
Software Change and Evolution (SCE'99).	ICSE	1999	["Vaclav Rajlich"]
ICSE 99 Workshop on Software Engineering over the Internet.	ICSE	1999	["Frank Maurer"]
International Workshop on Testing Distributed Component-Based Systems.	ICSE	1999	["Andreas Ulrich", "Peter Zimmerer"]
First Workshop on Economics-Driven Software Engineering Research.	ICSE	1999	["Kevin J. Sullivan", "David Notkin", "Alfonso Fuggetta", "John M. Favaro"]
International Workshop on Software Transformation Systems (STS'99).	ICSE	1999	["Marcelo Sant'Anna", "Julio Cesar Sampaio do Prado Leite", "Ira D. Baxter", "David S. Wile", "Ted J. Biggerstaff", "Don S. Batory", "Premkumar T. Devanbu", "Elizabeth Burd"]
The International Symposium on Software Engineering for Parallel and Distributed Systems PDSE'99.	ICSE	1999	["Peter R. Croll", "Hesham El-Rewini"]
Engineering Distributed Objects (EDO 99) Workshop Summary.	ICSE	1999	["Wolfgang Emmerich", "Volker Gruhn"]
The First International Symposium on Constructing Software Engineering Tools (CoSET'99).	ICSE	1999	["Jonathan Gray", "Louise Scott", "Anna Liu", "Jennifer Harvey"]
Summary: Empirical Studies of Software Development and Evolution.	ICSE	1999	["Rachel Harrison"]
Science and Engineering for Software Development: A Recognition of Harlan D. Mills' Legacy.	ICSE	1999	["Victor R. Basili", "Tom DeMarco", "Ali Mili"]
International Workshop on Component-Based Software Engineering.	ICSE	1999	["Alan W. Brown", "Kurt C. Wallnau"]
Automatic Verification of Real-Time Designs.	ICSE	1999	["V\u00edctor A. Braberman"]
Research Summary for Dynamic Detection of Program Invariants.	ICSE	1999	["Michael D. Ernst"]
Development of Object Oriented Frameworks for Spatio-Temporal Information systems.	ICSE	1999	["Anita Jacob"]
The Internet as a Medium for Software Engineering Experiments.	ICSE	1999	["Alex Kotov"]
Specification, Analysis, and Prototyping of Mobile Systems.	ICSE	1999	["Cecilia Mascolo"]
Project LEAP: Personal Process Improvement for the Differently Disciplined.	ICSE	1999	["Carleton A. Moore"]
Algorithm Development in the Mobile Environment.	ICSE	1999	["Amy L. Murphy"]
A Flexible Approach to Decentralized Software Evolution.	ICSE	1999	["Peyman Oreizy"]
Configurable Software Architecture in Support of Configuration Management and Software Deployment.	ICSE	1999	["Andr\u00e9 van der Hoek"]
Contextual Programming (Doctoral Symposium - Extended Abstract).	ICSE	1999	["Robert J. Walker"]
Toward Precise Measurements Using Software Normalization.	ICSE	1999	["Pu-Lin Yeh", "Jin-Cherng Lin"]
Proceedings of the 1999 International Conference on Software Engineering, ICSE' 99, Los Angeles, CA, USA, May 16-22, 1999.		1999	["Barry W. Boehm", "David Garlan", "Jeff Kramer"]
Agile Software Process and Its Experience.	ICSE	1998	["Mikio Aoyama"]
Software Process Modeling and Enactment: An Experience Report Related to Problem Tracking in an Industrial Project.	ICSE	1998	["Volker Gruhn", "Juri Urbainczyk"]
Toward Computational Support for Software Process Improvement Activities.	ICSE	1998	["Keishi Sakamoto", "Kumiyo Nakakoji", "Yasunari Takagi", "Naoki Niihara"]
Modeling and Analysis of a Virtual Reality System with Time Petri Nets.	ICSE	1998	["Rajesh Mascarenhas", "Dinkar Karumuri", "Ugo A. Buy", "Robert V. Kenyon"]
Specification and Verification of an Object Request Broker.	ICSE	1998	["Gr\u00e9gory Duval"]
Integrating Obstacles in Goal-Driven Requirements Engineering.	ICSE	1998	["Axel van Lamsweerde", "Emmanuel Letier"]
Conceptual Module Querying for Software Reengineering.	ICSE	1998	["Elisa L. A. Baniassad", "Gail C. Murphy"]
Reuse-Driven Interprocedural Slicing.	ICSE	1998	["Mary Jean Harrold", "Ning Ci"]
Extracting Concepts from File Names: A New File Clustering Criterion.	ICSE	1998	["Nicolas Anquetil", "Timothy Lethbridge"]
Blending Object-Z and Timed CSP: An Introduction to TCOZ.	ICSE	1998	["Brendan P. Mahony", "Jin Song Dong"]
Three Dimensional Software Modeling.	ICSE	1998	["Joseph Gil", "Stuart Kent"]
Formalizing Design Patterns.	ICSE	1998	["Tommi Mikkonen"]
Techniques for Trusted Software Engineering.	ICSE	1998	["Premkumar T. Devanbu", "Philip W. L. Fong", "Stuart G. Stubblebine"]
An Approach to Large-Scale Collection of Application Usage Data Over the Internet.	ICSE	1998	["David M. Hilbert", "David F. Redmiles"]
Evaluating the Tradeoffs of Mobile Code Design Paradigms in Network Management Applications.	ICSE	1998	["Mario Baldi", "Gian Pietro Picco"]
The Use of Goals to Surface Requirements for Evolving Systems.	ICSE	1998	["Annie I. Ant\u00f3n", "Colin Potts"]
Promises: Limited Specifications for Analysis and Manipulation.	ICSE	1998	["Edwin C. Chan", "John Boyland", "William L. Scherlis"]
Architecture-Based Runtime Software Evolution.	ICSE	1998	["Peyman Oreizy", "Nenad Medvidovic", "Richard N. Taylor"]
An Empirical Study of Regression Test Selection Techniques.	ICSE	1998	["Todd L. Graves", "Mary Jean Harrold", "Jung-Min Kim", "Adam A. Porter", "Gregg Rothermel"]
What You See Is What You Test: A Methodology for Testing Form-Based Visual Programs.	ICSE	1998	["Gregg Rothermel", "Lixin Li", "Christopher DuPuis", "Margaret M. Burnett"]
Integrating Architecture Description Languages with a Standard Design Method.	ICSE	1998	["Jason E. Robbins", "Nenad Medvidovic", "David F. Redmiles"]
Helping the Automated Validation Process of User Interfaces Systems.	ICSE	1998	["Bruno d'Ausbourg", "Christel Seguin", "Guy Durrieu", "Pierre Roch\u00e9"]
Consistency Management for Complex Applications.	ICSE	1998	["Peri L. Tarr", "Lori A. Clarke"]
Reifying Configuration Management for Object-Oriented Software.	ICSE	1998	["Jean-Marc J\u00e9z\u00e9quel"]
Parallel Changes in Large Scale Software Development: An Observational Case Study.	ICSE	1998	["Dewayne E. Perry", "Harvey P. Siy", "Lawrence G. Votta"]
Exploiting an Event-Based Infrastructure to Develop Complex Distributed Systems.	ICSE	1998	["Gianpaolo Cugola", "Elisabetta Di Nitto", "Alfonso Fuggetta"]
Conceptual Simplicity Meets Organizational Complexity: Case Study of a Corporate Metrics Program.	ICSE	1998	["James D. Herbsleb", "Rebecca E. Grinter"]
An Adaptable Generation Approach to Agenda Management.	ICSE	1998	["Eric K. McCall", "Lori A. Clarke", "Leon J. Osterweil"]
Measuring Cognitive Activities in Software Engineering.	ICSE	1998	["Pierre N. Robillard", "Patrick d'Astous", "Fran\u00e7oise D\u00e9tienne", "Willemien Visser"]
Design Components: Towards Software Composition at the Design Level.	ICSE	1998	["Rudolf K. Keller", "Reinhard Schauer"]
Non-Intrusive Object Introspection in C++: Architecture and Application.	ICSE	1998	["Tyng-Ruey Chuang", "Y. S. Kuo", "Chien-Min Wang"]
Object Oriented Reuse: Experience in Developing a Framework for Speech Recognition Applications.	ICSE	1998	["Savitha Srinivasan", "John Vergo"]
An Experimental Study of Individual Subjective Effort Estimations and Combinations of the Estimates.	ICSE	1998	["Martin H\u00f6st", "Claes Wohlin"]
Using Simulation to Build Inspection Efficiency Benchmarks for Development Projects.	ICSE	1998	["Lionel C. Briand", "Khaled El Emam", "Oliver Laitenberger", "Thomas Fussbroich"]
A Learning Curve Based Simulation Model for Software Development.	ICSE	1998	["Noriko Hanakawa", "Shuji Morisaki", "Ken-ichi Matsumoto"]
The Ramp-Up Problem in Software Projects: A Case Study of How Software Immigrants Naturalize.	ICSE	1998	["Susan Elliott Sim", "Richard C. Holt"]
Overcoming the NAH Syndrome for Inspection Deployment.	ICSE	1998	["Pankaj Jalote", "M. Haragopal"]
Workflow Management Based on Process Model Repositories.	ICSE	1998	["Volker Gruhn", "Monika Schneider"]
COBRA: A Hybrid Method for Software Cost Estimation, Benchmarking, and Risk Assessment.	ICSE	1998	["Lionel C. Briand", "Khaled El Emam", "Frank Bomarius"]
Defect Content Estimations from Review Data.	ICSE	1998	["Claes Wohlin", "Per Runeson"]
Analyzing Effects of Cost Estimation Accuracy on Quality and Productivity.	ICSE	1998	["Osamu Mizuno", "Tohru Kikuno", "Katsumi Inagaki", "Yasunari Takagi", "Keishi Sakamoto"]
A Conceptual Model of Software Maintenance.	ICSE	1998	["Mira Kajko-Mattsson"]
Software Quality Analysis & Measurement Service Activity in the Company.	ICSE	1998	["Takeshi Tanaka", "Minoru Aizawa", "Hideto Ogasawara", "Atsushi Yamada"]
An Incremental Project Plan: Introducing Cleanroom Method and Object-Oriented Development Method.	ICSE	1998	["Yukio Motoyoshi", "Shigeru Otsuki"]
Process Improvement Towards ISO 9001 Certification in a Small Software Organization.	ICSE	1998	["Elif Demir\u00f6rs", "Onur Demir\u00f6rs", "Oguz Dikenelli", "Billur Keskin"]
A Worldwide Survey of Base Process Activities Towards Software Engineering Process Excellence.	ICSE	1998	["Yingxu Wang", "Graham King", "Alec Dorling", "Dilip Patel", "Ian Court", "Geoff Staples", "Margaret Ross"]
Establishing Experience Factories at Daimler-Benz An Experience Report.	ICSE	1998	["Frank Houdek", "Kurt Schneider", "Eva Wieser"]
Restructuring OODesigner: A CASE Tool for OMT.	ICSE	1998	["Taegyun Kim", "Gyusang Shin"]
Validation of the Coupling Dependency Metric as a Predictor of Run-Time Failures and Maintenance Measures.	ICSE	1998	["Aaron B. Binkley", "Stephen R. Schach"]
Assessment of System Evolution Through Characterization.	ICSE	1998	["Fabrizio Fioravanti", "Paolo Nesi", "Sandro Perlini"]
A Model of Noisy Software Engineering Data (Status Report).	ICSE	1998	["Roseanne Tesoriero", "Marvin V. Zelkowitz"]
Software Cost and Quality Analysis by Statistical Approaches.	ICSE	1998	["Yooichi Yokoyama", "Mitsuhiko Kodaira"]
Examples of Applying Software Estimate Tool.	ICSE	1998	["Fumiko Fujiwara", "Takushi Goto", "Sadao Araki"]
An Investigation on the Use of Machine Learned Models for Estimating Correction Costs.	ICSE	1998	["Mauricio Amaral de Almeida", "Hakim Lounis", "Walc\u00e9lio L. Melo"]
Calibrating the COCOMO II Post-Architecture Model.	ICSE	1998	["Bradford Clark", "Sunita Devnani-Chulani", "Barry W. Boehm"]
